id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
32593,0.224439,30739432.899226304,89220658.32474227,Snow White,Miranda Richardson|Kristin Kreuk|Vera Farmiga|Vincent Schiavelli|Clancy Brown,Caroline Thompson,woman director,93.0,TV Movie|Fantasy|Family|Adventure,Hallmark Entertainment|Babelsberg International Film Produktion|Sextant Entertainment Group,10/28/01,25,5.6,2001
11889,0.223151,30739432.899226304,89220658.32474227,Iris,Judi Dench|Jim Broadbent|Kate Winslet|Hugh Bonneville|Penelope Wilton,Richard Eyre,based on novel|new love|love of one's life|retiree|aging,91.0,Drama|Romance,Miramax Films|BBC Films|Intermedia Films,12/14/01,21,5.7,2001
11469,0.906593,30739432.899226304,89220658.32474227,Black Knight,Martin Lawrence|Marsha Thomason|Tom Wilkinson|Vincent Regan|Daryl Mitchell,Gil Junger,england|black people|medaillon|castle|time travel,95.0,Adventure|Comedy|Fantasy,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Runteldat Entertainment,11/21/01,153,5.4,2001
9648,0.216654,30739432.899226304,89220658.32474227,The Man Who Sued God,Billy Connolly|Judy Davis|Colin Friels|Bille Brown|Wendy Hughes,Mark Joffe,lightning|fisherman|assurance|god|church,97.0,Comedy,Australian Film Finance Corporation,10/25/01,11,5.7,2001
26976,0.213105,30739432.899226304,89220658.32474227,Wit,Emma Thompson|Christopher Lloyd|Eileen Atkins|Audra McDonald|Jonathan M. Woodward,Mike Nichols,nurse|poetry|professor|cancer|hospital,99.0,Drama|TV Movie,HBO Films,2/9/01,14,5.8,2001
15601,0.210756,30739432.899226304,89220658.32474227,Scooby-Doo and the Cyber Chase,Scott Innes|Joe Alaskey|Bob Bergen|Grey Griffin|Gary Anthony Sturgis,Jim Stenstrum,video game|virtual reality,75.0,Animation|Family,Hanna-Barbera Productions|Warner Bros. Animation,10/9/01,29,6.7,2001
331,0.167033,93000000.0,368780809.0,Jurassic Park III,Sam Neill|William H. Macy|TÃ©a Leoni|Trevor Morgan|Alessandro Nivola,Joe Johnston,exotic island|dna|paleontology|tyrannosaurus rex|velociraptor,92.0,Adventure|Action|Thriller|Science Fiction,Universal Studios|Amblin Entertainment,7/18/01,1366,5.6,2001
15192,0.209655,30739432.899226304,89220658.32474227,The Grey Zone,David Arquette|Daniel Benzali|Steve Buscemi|Harvey Keitel|Natasha Lyonne,Tim Blake Nelson,holocaust|auschwitz|uprising|doctor,108.0,Drama|War,The Goatsingers,9/13/01,16,5.6,2001
19366,0.209579,22000000.0,89220658.32474227,Josie and the Pussycats,Rachael Leigh Cook|Rosario Dawson|Tara Reid|Gabriel Mann|Alan Cumming,Harry Elfont|Deborah Kaplan,manager|pop|secret|small town|garage,98.0,Comedy|Music,Universal Pictures|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM)|Riverdale Productions,4/6/01,39,5.2,2001
1722,0.20688,57000000.0,62112895.0,Captain Corelli's Mandolin,Nicolas Cage|PenÃ©lope Cruz|Christian Bale|Irene Papas|Gerasimos Skiadaressis,John Madden,officer|greek island|mandolin|italian soldier|resistance fighter,131.0,Drama|History|Romance,Miramax Films|Universal Pictures,8/17/01,67,5.6,2001
28308,0.205873,30739432.899226304,89220658.32474227,The Body,Antonio Banderas|Olivia Williams|Jason Flemyng|John Shrapnel|Derek Jacobi,Jonas McCord,israel|rome|doubt|archeologyÂ ,109.0,Drama|Mystery|Romance|Thriller,Helkon Media AG|Avalanche Films|Compass Productions|Diamant Cohen Productions,4/13/01,17,4.5,2001
37632,0.205204,30739432.899226304,89220658.32474227,The Order,Jean-Claude Van Damme|Brian Thompson|Charlton Heston|Sofia Milos|Ben Cross,Sheldon Lettich,crusader|artifact|attack,89.0,Adventure|Drama|Action|Comedy|Thriller,777 Films Corporation,12/10/01,30,3.8,2001
2141,0.151506,30739432.899226304,89220658.32474227,James Dean,James Franco|Michael Moriarty|Valentina Cervi|Enrico Colantoni|Joanne Linville,Mark Rydell,biography,90.0,Drama,Five Mile River Films|Gerber Pictures|Marvin Worth Productions|Splendid Television,8/4/01,22,6.7,2001
13166,0.202684,30739432.899226304,89220658.32474227,Freddy Got Fingered,Tom Green|Rip Torn|Marisa Coughlan|Eddie Kaye Thomas|Harland Williams,Tom Green,wheelchair|slacker|sausage,87.0,Comedy,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|MBST/Lloyd Productions,4/18/01,48,4.3,2001
26840,0.254157,30739432.899226304,89220658.32474227,Shrek in the Swamp Karaoke Dance Party,Mike Myers|Eddie Murphy,Vicky Jenson|Andrew Adamson,song|shrek|woman director,3.0,Animation|Comedy|Music,DreamWorks Animation,1/1/01,12,5.4,2001
15647,0.195196,1000000.0,10013424.0,Kissing Jessica Stein,Jennifer Westfeldt|Tovah Feldshuh|Esther Wurmfeld|Hillel Friedman|Jon Hamm,Charles Herman-Wurmfeld,based on play|independent film|gay romance|lesbian|bisexual,97.0,Comedy,Fox Searchlight Pictures|Eden Wurmfeld Films|Cineric|Michael Alden Productions|Brad Zions Films,4/21/01,22,5.9,2001
30416,0.194196,30739432.899226304,89220658.32474227,Stanley Kubrick: A Life in Pictures,Tom Cruise|Stanley Kubrick|Barbara Kroner|Steven Marcus|Alexander Singer,Jan Harlan,career|conversation|interview|history,141.0,Documentary,Warner Bros.,5/2/01,20,7.5,2001
11370,0.191566,40000000.0,27053815.0,The Musketeer,Catherine Deneuve|Mena Suvari|Stephen Rea|Tim Roth|Justin Chambers,Peter Hyams,loss of family|queen|power|power takeover|kingdom,104.0,Action|Adventure|Drama,"Crystal Sky Worldwide|MDP Worldwide|ApolloMedia Distribution|Carousel Picture Company, The|Signature Entertainment",9/7/01,32,5.1,2001
35080,0.189393,7000000.0,3646994.0,The Cat's Meow,Kirsten Dunst|Edward Herrmann|Eddie Izzard|Cary Elwes|Joanna Lumley,Peter Bogdanovich,sex|blackmail|yacht|kiss|party,114.0,Drama|Mystery|Thriller,Lions Gate Films|Dan Films|CP Medien AG,8/3/01,19,5.7,2001
12484,0.210173,5000000.0,89220658.32474227,The Forsaken,Kerr Smith|Brendan Fehr|Izabella Miko|Johnathon Schaech,J.S. Cardone,full moon|poster|hitchhiker|homoeroticism|newspaper headline,90.0,Action|Adventure|Horror|Thriller,Screen Gems|Sony Pictures Entertainment|Egmont Film|Columbia TriStar Home Entertainment,4/27/01,17,4.6,2001
9683,0.169845,30739432.899226304,89220658.32474227,Bubble Boy,Jake Gyllenhaal|Swoosie Kurtz|Marley Shelton|Danny Trejo|John Carroll Lynch,Blair Hayes,lovesickness|niagara falls|crush|youth|illness,84.0,Adventure|Comedy|Drama|Romance,Touchstone Pictures,8/24/01,73,4.6,2001
200813,0.114027,30739432.899226304,89220658.32474227,The Blue Planet,David Attenborough,Alastair Fothergill,wild sea,400.0,Documentary,BBC Films,9/12/01,22,6.9,2001
12900,0.168793,30739432.899226304,89220658.32474227,Conspiracy,Kenneth Branagh|Stanley Tucci|Colin Firth|Ian McNeice|Brendan Coyle,Frank Pierson,war crimes|holocaust|jew persecution|nazis,96.0,Drama|History|TV Movie,BBC Films,5/19/01,31,6.3,2001
20794,0.164669,6000000.0,2025238.0,Novocaine,Chelcie Ross|Steve Martin|Laura Dern|Lynne Thigpen|Polly Noonan,David Atkins,murder|independent film|drug|dentist,95.0,Comedy|Crime|Thriller,Numb Gums Production Inc.,11/23/01,12,5.9,2001
16723,0.26321,11000000.0,13276953.0,Sugar & Spice,Marla Sokoloff|Marley Shelton|Melissa George|Mena Suvari|Rachel Blanchard,Francine McDougall,rebel|american football|robbery|bank|mask,81.0,Crime|Comedy,New Line Cinema,1/24/01,31,5.4,2001
11380,0.148963,10000000.0,7316658.0,Bones,Snoop Dogg|Pam Grier|Michael T. Weiss|Clifton Powell|Katharine Isabelle,Ernest R. Dickerson,black people|drug dealer|dying and death|skeleton|crack,96.0,Action|Horror|Thriller,New Line Cinema,10/24/01,17,4.0,2001
1282,0.138860999999999,30739432.899226304,89220658.32474227,Dogtown and Z-Boys,Sean Penn|Jay Adams|Henry Rollins|Steve Caballero|Tony Hawk,Stacy Peralta,skateboarding|independent film,91.0,Documentary,Agi Orsi Productions|Vans Off the Wall,1/18/01,28,6.7,2001
26475,0.19853,30739432.899226304,89220658.32474227,The Anniversary Party,Alan Cumming|Jennifer Jason Leigh|John Benjamin Hickey|Parker Posey|Phoebe Cates,Alan Cumming|Jennifer Jason Leigh,infidelity|ecstasy|party|independent film|woman director,115.0,Comedy|Drama,Fine Line Features|Ghoulardi Film Company|Pas de Quoi,5/15/01,11,5.6,2001
13408,0.12891,7000000.0,10229331.0,The Wash,Dr. Dre|Snoop Dogg|DJ Pooh|Angell Conwell|Bruce Bruce,DJ Pooh,sex|fight|surprise during end credits|illegal drug|black american stereotype,93.0,Action|Comedy,Lionsgate,11/16/01,15,5.6,2001
19058,0.128169,15000000.0,163169.0,Down,Naomi Watts|James Marshall|Michael Ironside|Edward Herrmann|Dan Hedaya,Dick Maas,new york|terrorist|secret|nightmare|investigation,111.0,Action|Horror|Mystery|Thriller,First Floor Features,5/11/01,10,3.7,2001
21997,0.115051,30739432.899226304,89220658.32474227,In the Time of the Butterflies,Salma Hayek|Edward James Olmos|MÃ­a Maestro|DemiÃ¡n Bichir|Pilar Padilla,Mariano Barroso,government|dictatorship|butterfly|dominican republic,95.0,TV Movie|Thriller|Drama|History|Romance,Ventanarosa Productions|Metro-Goldwyn-Mayer (MGM)|Phoenix Pictures|Showtime Networks|Producciones Amaranta,10/21/01,10,6.1,2001
34205,0.114896,30739432.899226304,89220658.32474227,Halloweentown II: Kalabar's Revenge,Kimberly J. Brown|Debbie Reynolds|Daniel Kountz|Judith Hoag|Phillip Van Dyke,Mary Lambert,witch|magic|sequel|warlock|disney channel,81.0,Adventure|Family|Fantasy|TV Movie,Just Singer Entertainment,10/12/01,38,6.0,2001
35703,0.200262,30739432.899226304,89220658.32474227,Holiday in the Sun,Mary-Kate Olsen|Ashley Olsen|Austin Nichols|Megan Fox|Ben Easter,Steve Purcell,exotic island|twin sister|smuggling|vacation|artifact,87.0,Action|Adventure|Comedy|Family,Dualstar Entertainment Group|Dualstar Productions,11/10/01,17,5.6,2001
35831,0.100277,30739432.899226304,89220658.32474227,BelphÃ©gor - Le fantÃ´me du Louvre,Sophie Marceau|Michel Serrault|FrÃ©dÃ©ric Diefenthal|Julie Christie,Jean-Paul SalomÃ©,mummy|mumie,97.0,Fantasy|Science Fiction,Mars Distribution,4/4/01,16,4.0,2001
17612,0.097715,30739432.899226304,89220658.32474227,Lost and Delirious,Piper Perabo|Jessica ParÃ©|Mischa Barton|Jackie Burroughs|Mimi Kuzyk,LÃ©a Pool,sex|based on novel|roommate|identity|secret,103.0,Drama|Romance,CitÃ©-AmÃ©rique|Dummett Films,1/21/01,55,6.8,2001
16161,0.089976,16000000.0,29381649.0,Baby Boy,Tyrese Gibson|Taraji P. Henson|Omar Gooding|Ving Rhames|Snoop Dogg,John Singleton,single parent|intolerance|condom|bootlegger|fistfight,130.0,Drama|Comedy|Crime,Columbia Pictures,6/27/01,29,7.4,2001
3003,0.080857,30739432.899226304,89220658.32474227,The Lost World,Bob Hoskins|James Fox|Tom Ward|Matthew Rhys|Elaine Cassidy,Stuart Orme,based on novel|dinosaur|sir arthur conan doyle|lost continent,150.0,Adventure|Fantasy|Science Fiction,BBC|A&E Television Networks|RTL,12/25/01,11,6.4,2001
2029,0.047949,30739432.899226304,89220658.32474227,Tanguy,Eric Berger|Sabine AzÃ©ma|AndrÃ© Dussollier|HÃ©lÃ¨ne Duc|Aurore ClÃ©ment,Ã‰tienne Chatiliez,paris|china|parents kids relationship|flat|mama's boy,108.0,Comedy,Les Productions du Champ Poirier|TPS CinÃ©ma|TÃ©lÃ©ma Productions,11/21/01,34,5.7,2001
18828,0.026783,30739432.899226304,89220658.32474227,Double Take,Orlando Jones|Eddie Griffin|Garcelle Beauvais|Gary Grubbs|Daniel Roebuck,George Gallo,mexico|cia|fbi|train,88.0,Adventure|Drama|Action|Comedy|Romance,Touchstone Pictures,1/12/01,13,5.8,2001
155,8.46666799999999,185000000.0,1001921825.0,The Dark Knight,Christian Bale|Michael Caine|Heath Ledger|Aaron Eckhart|Gary Oldman,Christopher Nolan,dc comics|crime fighter|secret identity|scarecrow|sadism,152.0,Drama|Action|Crime|Thriller,DC Comics|Legendary Pictures|Warner Bros.|Syncopy,7/16/08,8432,8.1,2008
10681,5.678119,180000000.0,521311860.0,WALLÂ·E,Ben Burtt|Elissa Knight|Jeff Garlin|Fred Willard|John Ratzenberger,Andrew Stanton,future|garbage|plants|dystopia|lonelyness,98.0,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,6/22/08,4209,7.6,2008
1726,4.977955,140000000.0,585174222.0,Iron Man,Robert Downey Jr.|Terrence Howard|Jeff Bridges|Gwyneth Paltrow|Leslie Bibb,Jon Favreau,middle east|arms dealer|malibu|marvel comic|comic,126.0,Action|Science Fiction|Adventure,Marvel Studios,4/30/08,6220,7.3,2008
8681,3.647612,25000000.0,226830568.0,Taken,Liam Neeson|Famke Janssen|Maggie Grace|Katie Cassidy|Holly Valance,Pierre Morel,kidnapping|fbi agent|agent|missing daughter,93.0,Action|Thriller|Crime,Twentieth Century Fox Film Corporation|M6 Films|Canal+|TPS Star|Grive Productions,2/18/08,3075,7.2,2008
217,3.16167,185000000.0,786636033.0,Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford|Cate Blanchett|Shia LaBeouf|Ray Winstone|Karen Allen,Steven Spielberg,saving the world|riddle|whip|treasure|mexico city,122.0,Adventure|Action,Lucasfilm|Paramount Pictures,5/21/08,1537,5.6,2008
8966,3.107665,37000000.0,392616625.0,Twilight,Kristen Stewart|Robert Pattinson|Billy Burke|Taylor Lautner|Peter Facinelli,Catherine Hardwicke,soulmates|vampire|forbidden love|immortality|trust,122.0,Adventure|Fantasy|Drama|Romance,Summit Entertainment|Maverick Films|Imprint Entertainment|Goldcrest Pictures|Temple Hill Entertainment,11/20/08,2013,5.8,2008
10764,3.086676,200000000.0,586090727.0,Quantum of Solace,Daniel Craig|Olga Kurylenko|Mathieu Amalric|Judi Dench|Giancarlo Giannini,Marc Forster,killing|undercover|secret agent|james bond,106.0,Adventure|Action|Thriller|Crime,Eon Productions,10/30/08,2149,6.0,2008
9502,3.036644,130000000.0,631744560.0,Kung Fu Panda,Jack Black|Dustin Hoffman|Angelina Jolie|Jackie Chan|Lucy Liu,Mark Osborne|John Stevenson,china|martial arts|kung fu|mentor|snake,90.0,Animation|Family,DreamWorks Animation,6/4/08,1938,6.8,2008
13523,2.90047,19000000.0,18755936.0,Sex Drive,Josh Zuckerman|Amanda Crew|Clark Duke|James Marsden|Seth Green,Sean Anders,sex|jealousy|virgin|nudity|community,109.0,Comedy|Adventure|Romance,"Summit Entertainment, LLC|Alloy Entertainment|Goldcrest Pictures",10/16/08,167,5.9,2008
11631,2.543535,52000000.0,609841637.0,Mamma Mia!,Meryl Streep|Pierce Brosnan|Amanda Seyfried|Colin Firth|Stellan SkarsgÃ¥rd,Phyllida Lloyd,single parent|greece|musical|daughter|singles,108.0,Comedy|Romance,Universal Pictures|Internationale Filmproduktion Richter|Playtone|Relativity Media|Littlestar,6/30/08,805,6.2,2008
4922,2.537342,150000000.0,333932083.0,The Curious Case of Benjamin Button,Cate Blanchett|Brad Pitt|Tilda Swinton|Julia Ormond|Elle Fanning,David Fincher,diary|navy|funeral|tea|travel,166.0,Fantasy|Drama|Thriller|Mystery|Romance,"Paramount Pictures|Warner Bros.|Kennedy/Marshall Company, The",11/24/08,1899,7.2,2008
1724,2.349544,150000000.0,163712074.0,The Incredible Hulk,Edward Norton|Liv Tyler|Tim Roth|William Hurt|Tim Blake Nelson,Louis Leterrier,new york|rio de janeiro|marvel comic|comic|superhero,114.0,Science Fiction|Action|Adventure,Universal Pictures|Marvel Studios|Valhalla Motion Pictures|MVL Incredible Productions,6/12/08,1868,6.1,2008
13223,2.245306,33000000.0,269958228.0,Gran Torino,Clint Eastwood|Christopher Carley|Bee Vang|Ahney Her|Brian Haley,Clint Eastwood,rape|war veteran|immigration|priest|gang,116.0,Drama,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment,12/9/08,1809,7.6,2008
10527,2.217084,150000000.0,603900354.0,Madagascar: Escape 2 Africa,Ben Stiller|Jada Pinkett Smith|David Schwimmer|Chris Rock|Cedric the Entertainer,Eric Darnell|Tom McGrath,africa|jealousy|dance|hunger|lion,89.0,Family|Animation,DreamWorks Animation,10/30/08,1147,6.1,2008
11253,2.188028,85000000.0,160388063.0,Hellboy II: The Golden Army,Ron Perlman|Selma Blair|Jeffrey Tambor|Doug Jones|John Hurt,Guillermo del Toro,auction|northern ireland|resignation|superhero|rebellion,120.0,Adventure|Fantasy|Science Fiction,Universal Pictures|Dark Horse Entertainment|Lawrence Gordon Productions|Mid Atlantic Films|Relativity Media,7/11/08,927,6.4,2008
8247,2.017536,85000000.0,222231186.0,Jumper,Hayden Christensen|Jamie Bell|Samuel L. Jackson|Rachel Bilson|Michael Rooker,Doug Liman,adolescence|based on novel|loss of child|fight|chase,88.0,Adventure|Fantasy|Science Fiction,Dune Entertainment|Hypnotic|New Regency Pictures,2/10/08,1082,5.9,2008
88751,1.996757,45000000.0,101702060.0,Journey to the Center of the Earth,Brendan Fraser|Josh Hutcherson|Anita Briem|Seth Meyers|Jean Michel ParÃ©,Eric Brevig,volcano|prehistoric|dinosaur|prehistoric creature|3d,93.0,Action|Science Fiction|Adventure|Comedy|Family,New Line Cinema|Walden Media,7/10/08,704,5.7,2008
8909,1.982998,75000000.0,258270008.0,Wanted,Angelina Jolie|James McAvoy|Morgan Freeman|Thomas Kretschmann|Terence Stamp,Timur Bekmambetov,assassin|loss of father|secret society|mission of murder|revenge,110.0,Action|Thriller|Crime,Universal Pictures|Spyglass Entertainment|Bazelevs Production|Kickstart Productions|Marc Platt Productions,6/12/08,1670,6.3,2008
13179,1.975355,48000000.0,89220658.32474227,Tinker Bell,Mae Whitman|Kristin Chenoweth|Raven-SymonÃ©|Lucy Liu|America Ferrera,Bradley Raymond,to tinker|fairy|spring|engineering|gardening,78.0,Animation|Family|Adventure|Fantasy,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,10/27/08,186,6.7,2008
12405,1.929591,15000000.0,377910544.0,Slumdog Millionaire,Dev Patel|Freida Pinto|Anil Kapoor|Mia Drake Inderbitzin|Saurabh Shukla,Danny Boyle|Loveleen Tandan,slum|cheating|suspicion|game show|orphan,120.0,Drama|Romance,Celador Films|Warner Bros.|Film4,5/12/08,1547,7.5,2008
2253,1.845165,75000000.0,200276000.0,Valkyrie,Tom Cruise|Carice van Houten|Kenneth Branagh|Bill Nighy|Terence Stamp,Bryan Singer,berlin|suicide|bomb|assassination|resistance,121.0,Drama|Thriller|History|War,United Artists|Achte Babelsberg Film|Metro-Goldwyn-Mayer (MGM)|Bad Hat Harry Productions,12/25/08,725,6.6,2008
7840,1.841839,105000000.0,266000000.0,"10,000 BC",Steven Strait|Camilla Belle|Cliff Curtis|Nathanael Baring|Mo Zinal,Roland Emmerich,indigenous|lover (female)|pyramid|mammoth|sapient,109.0,Adventure|Action|Drama|Fantasy,Centropolis Entertainment|Legendary Pictures|Warner Bros.|Moonlighting Films|The Department of Trade and Industry of South Africa,2/22/08,586,5.2,2008
8960,1.800286,150000000.0,624029371.0,Hancock,Will Smith|Charlize Theron|Jason Bateman|Jae Head|Eddie Marsan,Peter Berg,flying|alcohol|love of one's life|forbidden love|lovers,92.0,Fantasy|Action,Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment,7/1/08,1764,6.0,2008
12162,1.742288,15000000.0,42000000.0,The Hurt Locker,Jeremy Renner|Anthony Mackie|Brian Geraghty|Guy Pearce|Ralph Fiennes,Kathryn Bigelow,sniper|explosive|loyalty|us army|iraq,131.0,Drama|Thriller|War,Summit Entertainment|Kingsgate Films|Grosvenor Park Media Ltd.|Voltage Pictures|Film Capital Europe Funds (FCEF ),10/10/08,1207,7.2,2008
9029,1.682909,35000000.0,170000000.0,What Happens in Vegas,Ashton Kutcher|Cameron Diaz|Lake Bell|Queen Latifah|Treat Williams,Tom Vaughan,casino|hotel|roommate|fictitious marriage|romantic comedy,99.0,Comedy|Romance,Twentieth Century Fox Film Corporation|Regency Enterprises|Mosaic Media Group|21 Laps Entertainment|Penn Station Entertainment,5/7/08,573,5.8,2008
2454,1.628345,225000000.0,419651413.0,The Chronicles of Narnia: Prince Caspian,Ben Barnes|William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley,Andrew Adamson,based on novel|fictional place|lion|human being|wretch,150.0,Adventure|Family|Fantasy,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler,5/15/08,891,6.1,2008
